Source,Target,weight
HouseCracka,pennyrn2010,1.0
JaredWyand,RNRMaryland,1.0
tgradous,THETXEMBASSY,1.0
Norsu2,Llyrin,1.0
ernieHHI,dixiefortrump,1.0
FoxNews,Pantheriaa,1.0
Iowans_Rock,GrannyT6,1.0
DYERsituation_,nhdogmom,1.0
Latinos4Bernie,mariovillafuer4,1.0
LandmanMarius,VermillionRich,1.0
JJMCCABE2,mariluna329,1.0
mikesldy6969,OnlyTruthReign,1.0
EnviroNewsTV,LA_Crystal,1.0
xlaurenstephens,Ohboyboy22,1.0
PittsBern,ranzo151,1.0
BernieSanders,creamycecily,1.0
bernreport,MahouShousho,1.0
Bernlennials,GleekAmber,1.0
steve0423,spubu2,1.0
politico,WV4TRUMP1,1.0
Commander998381,jsalsman,1.0
TeamMarcoCO,PoliticalMomma1,1.0
ProjectBernie16,BerniesBros,1.0
People4Bernie,Bernie11901,1.0
theratzpack,DonaldsAngel,1.0
_HankRearden,BOBOROURKE,1.0
yaboyberniesand,Commander998381,1.0
Bernlennials,SandraHollibau1,1.0
LiberalLaTchr,Commander998381,1.0
DefendingtheUSA,masspolitica,1.0
Bernlennials,Martholomule_,1.0
shrewst,JonBanquer,1.0
Morning_Joe,katiebug8187,1.0
ThankYouBernie,teb065,1.0
MAHAMOSA,b1e56df9ce6549f,1.0
BOSSYtxmar55,usfortrump,1.0
icareeguns,ChapmanNancy,1.0
Samstwitch,philmonaco67,1.0
cciedotnyc,pargrl68,1.0
GeeOhPees2,ChiariGirl357,1.0
FrankLuntz,jasonizumiKona,1.0
dezgavoo,TheNoxemaGirl,1.0
ShennaFoxMusic,HillKhill68,1.0
TRUMPHIANT2016,PoliticalMikeGB,1.0
ThomasBernpaine,clafrisa,1.0
TruthFromTerry,RosaPac37051918,1.0
ChristiChat,MarcielleYoung,1.0
jamieleecurtis,adline35,1.0
Veteran4Trump,OmaTalley1,1.0
NoiseCollector_,JJBoomBoom1776,1.0
fwer1234,DeeeVaaa,1.0
RoseAnnDeMoro,attorney22330,1.0
DanScavino,PastorOmayra,1.0
MagicNinjadamus,mcicero10,1.0
_Proud_American,Leann350,1.0
Frances_Fisher,JonathanPtrck,1.0
Commander998381,BlkGirls4Bernie,1.0
CorrectRecord,LeChatNoire4,1.0
CNBCi,GENX4Bernie,1.0
GatorsEite23,angelninja59,1.0
cmak93,tahino1,1.0
shadz6ty6,wookie28560,1.0
GMA,RSutherland68,1.0
BernieSanders,AshVanWankster9,1.0
slone,eckeisler61,1.0
SansaRising,Socrates090,1.0
Firebrickman,Skyneye,1.0
JaredWyand,gcamp4,1.0
SpringSteps,TFinn82,1.0
GuerrillaDems,seksi,1.0
JaredWyand,MeOnAJourney,1.0
SusanMaylone,mattdpalm,1.0
Iowa4Bernie,Bernie11901,1.0
azblonde2015,rm55m0,1.0
MagicNinjadamus,Tea4Freedom,1.0
cclaypoole,aheffne,1.0
SansaRising,noreallyhowcome,1.0
stevenoh88,g8torgrrl,1.0
k_devi,ynellynel,1.0
BerninForBernie,erictheteamster,1.0
wilw,Jeremy6820,1.0
Women4BernieTX,Commander998381,1.0
vmpcott,MyDriver88,1.0
ErikaAndiola,bubblyynessa,1.0
brucereddenjr,bcwilliams92,1.0
Spirit_of_1776_,KReady997,1.0
MMG_411984,saramlutz,1.0
iowacruzgirl,TimKelley26,1.0
DeNeiceKenehan,j_lajara,1.0
Iowa4Bernie,Robynsmith402,1.0
FL4TRUMPDOTCOM,chriskyleband,1.0
Doughravme,paastiche,1.0
SpecialKMB1969,Raddmom,1.0
Bonfiredesigns,pennyrn2010,1.0
AC360,4AllSoulKind,1.0
chelseakcarrier,SouthSeaGold,1.0
_Julio_Caesar,decojeanne,1.0
BernieSanders,nn99org,1.0
People4Bernie,FeelTheBernToo,1.0
HunterHRC2016,SDzzz,1.0
thehill,JasonsGrandpa,1.0
ThePatriot143,Lrihendry,1.0
Esther_Jang_,psalm2607,1.0
MagicNinjadamus,MikeMusky427,1.0
SpecialKMB1969,dee3620,1.0
BernieSanders,KramerFry,1.0
RoseAnnDeMoro,mjc5549,1.0
DanScavino,APOYODECHILE,1.0
DanScavino,HillKhill68,1.0
BernieSanders,thewobbleeffect,1.0
DBurgerNNU,RNs4Patients,1.0
rumpfshaker,ajbuckner85,1.0
SiCarswell,Delendarius,1.0
VivaLaAmes,firefighter9228,1.0
JoeMon49,creativekurt1,1.0
BRforBernie,Spill_Erix,1.0
steve0423,ReginadolinR,1.0
azblonde2015,optimistic_now,1.0
BerniesBros,cindyapplegate2,1.0
Barb4TRUMP,TudorCityLady,1.0
stephencbishop,coralteach,1.0
Women4Bernie,BernieTweet2016,1.0
BernieSanders,Jeremy6820,1.0
Ricky_Vaughn99,YugeMilo,1.0
PositivelyJoan,DemoFan24,1.0
Rich_fxdump,nn99org,1.0
WirSindAlleFRK,kimscloset,1.0
ChuckNellis,BanditGolf,1.0
barbetteolipha2,YugeJets,1.0
BernieSanders,Mimzy122,1.0
Libertea2012,Rictracee,1.0
BookBenL,11papyrus11,1.0
CNNPolitics,A1speaker,1.0
YoBenCohen,sbchampions,1.0
SansaRising,BringMeCalliope,1.0
USATrustTrump,bean1678,1.0
Libertea2012,IndigeniusBstrd,1.0
NRO,Keeping__Real,1.0
MAHAMOSA,katz0081,1.0
AidanKing_,berniesanders94,1.0
mann_cmann1008,bravehart60,1.0
RPCVmama,wgjames,1.0
Politicaltwain1,princess2684720,1.0
FrankLuntz,BigDinTheBoro,1.0
FL4TRUMPDOTCOM,becenueint1947,1.0
TexasForBernie,brokencarpenter,1.0
azblonde2015,sowtrout,1.0
RMGarman,paladinette,1.0
wcjman26,AngieMeader,1.0
CarolHello1,russmove,1.0
rightwinglatina,PoliticalMomma1,1.0
USMCLiberal,naveensoman,1.0
People4Bernie,IL_for_Bernie,1.0
ResistTyranny,Kathleen2ndA,1.0
SiCarswell,StephenKiluk,1.0
Saint_Obama,kits54,1.0
ResistTyranny,JohnJaeger_MT,1.0
AdamSmith_USA,45Hillary16,1.0
sadowski23,FroodyWisco,1.0
realDonaldTrump,Lily5912,1.0
HispanicsTrump,EdSanchez_1976,1.0
Trumpwall2016,babe_elder,1.0
_HankRearden,bluestarwindow,1.0
Trump_time,Mariann44764635,1.0
wilw,inspiteoffires,1.0
brendan_hines,DavidSchlink,1.0
ErinBurnett,NYCGlobal,1.0
CNBCi,TeacherWarrior,1.0
LGlick1,Creekredman,1.0
slone,marvin_hill123,1.0
Jordan_OHIO,rawgaydilfs,1.0
ThePatriot143,bwtanker,1.0
gerfingerpoken,annepaezNOLA,1.0
jhutch1992,TheNoxemaGirl,1.0
johnwerneriii,drunk8_leg,1.0
RoseAnnDeMoro,Left2016action,1.0
elizadushku,Ziga_Iglic,1.0
TeriTece5036,RobertKoche,1.0
Iowa4Bernie,nana_mo_Amelika,1.0
BernieSanders,mattieren,1.0
Bradybuzz,KSITESL,1.0
MSNBC,sgteatme2012,1.0
NeilTurner_,SandraR14676287,1.0
slone,kc9vgr_oz,1.0
jbutto,pdjf1,1.0
democracynow,TLC_CN,1.0
jenny_nalley,BlkGirls4Bernie,1.0
LibertyUSA1776,TFinn82,1.0
0ggles,vulcan1963,1.0
lvphillies08,PamelaBauer20,1.0
asdhytaghfbyho1,hwils43,1.0
StopMeltdown,Women4Bernie,1.0
Destinbeach22,tullyframe,1.0
LibertyUSA1776,Ps5725,1.0
peddoc63,Dbonen1,1.0
RoseAnnDeMoro,the_newtt,1.0
Nig_Clarke,JackieSierFaith,1.0
PittsBern,ALD9119,1.0
Women4Bernie,llarks,1.0
Rindie62,skookerG,1.0
noco4bernie,Roni_HD,1.0
PositivelyJoan,Adampdx,1.0
TheTrumpTrailer,mosoto383,1.0
Iowa4Bernie,NewRBEworld,1.0
GeeOhPees2,K810Mt,1.0
Sytharix,purpletaffy1,1.0
Bernie_Facts,Ziga_Iglic,1.0
ChapmanNancy,libertarianWE,1.0
Sassy__Abby,M2Meee,1.0
ChristiChat,49f8f38790164c4,1.0
cheryluwoodford,the_newtt,1.0
CarolHello1,byrum_karen,1.0
Latinos4Bernie,jasonizumiKona,1.0
azblonde2015,stoyeneso,1.0
MAHAMOSA,IceDeep,1.0
tedcruz,mjb6781,1.0
NationalNurses,DaleF3,1.0
ChristiChat,greythounddpm,1.0
ChrisJZullo,stanspak,1.0
USAforBernie,lnewday,1.0
NicholsUprising,LouisianaBernie,1.0
RushCity4Bernie,avtramontano,1.0
Libertea2012,mydakini,1.0
LindaSuhler,Big_Ahlers,1.0
BenSasse,tcotlatino,1.0
Bernie_Facts,UmbraeTika,1.0
unterricker,wookie28560,1.0
achanu,ProgressivGreen,1.0
BernieTeachers,Scraw87,1.0
DanScavino,marvin_hill123,1.0
BernieSanders,reject69187,1.0
alphainparis,YugeMilo,1.0
NYLabor4Bernie,4AllSoulKind,1.0
GRForSanders,feedthepups,1.0
BernieSanders,annasijieren,1.0
drscott_atlanta,TCuccio,1.0
smartgirls4gop,angelathomas22,1.0
HouseCracka,shelbydoll1,1.0
OldSaukRiver,threatcon5,1.0
azblonde2015,johnkurkosky,1.0
Trisha_Tahmasbi,KamenRiderElv,1.0
DanScavino,matihargrove,1.0
USATrustTrump,TrumpLouisiana,1.0
People4Bernie,IL9CD4Bernie,1.0
panegron,Sassy__Abby,1.0
Craig19Eighty8,ShaktiLila,1.0
marcorubio,CaliforniaSFR,1.0
wcgirl1,SteveL202,1.0
AlexYoder,PaulNewell4,1.0
JAQK_T,ImwithMarco,1.0
savipaige,EvelynGarone,1.0
RevStartsWithWV,SusanMaylone,1.0
JenGranholm,People4Bernie,1.0
Ricky_Vaughn99,plaster8one,1.0
MarkHalperin,RepublicanMvmnt,1.0
BernieSanders,TimothyDEgidio,1.0
BernieSanders,TomOviattJr,1.0
AERatterree,hwils43,1.0
GenerationRubio,pdanielson92056,1.0
omalleyforia,WhitneyLarsen77,1.0
TheBriefing2016,feistybunnygirl,1.0
realDonaldTrump,147DW,1.0
icareeguns,LAgirlrebelyell,1.0
CNBCi,Rich_fxdump,1.0
Leahvukmir,galtinthegulch,1.0
bernreport,mchooka1969,1.0
WayneDupreeShow,Linda_2008,1.0
WayneDupreeShow,Mich4Trump,1.0
immigrant4trump,ReversingASD,1.0
4closureNation2,sueday1970,1.0
bimmerella,CitizensFedUp,1.0
DiamondandSilk,petelockhart19,1.0
KelleyAshbyPaul,ReaganHentschel,1.0
DefendingtheUSA,ShellyLeigh123,1.0
TYMENUS,shipman96,1.0
k_devi,mierdakansada,1.0
CallawayBOT,topaz1968,1.0
KodiGaddis,sydphiluxy,1.0
WayneEdH,pislandgirl,1.0
Jodygirl1010,CJCboi,1.0
TammySteiger,scotty2971,1.0
BernieSanders,NicoleM71529425,1.0
Latinos4Bernie,RobertoPrusso,1.0
flitedocnm,BlkGirls4Bernie,1.0
mitchellvii,railgirl1952,1.0
bernreport,annasijieren,1.0
ToddHagopian,littlebytesnews,1.0
docftw33,CharlesMunn1,1.0
GPOFNYC,ronnieressler,1.0
samuelbinns,GlennHeiser,1.0
mikesldy6969,hphuffleclaw,1.0
BernieSanders,mrsgordon586,1.0
LydSalt,bndsnoopy61,1.0
OldSaukRiver,theboom1,1.0
GatorsEite23,LI4Bernie,1.0
GeeSungee,americonsumer,1.0
ChadHastyRadio,JoshPainter2154,1.0
CyLyBu,rtcministry,1.0
MAHAMOSA,Zulubus,1.0
WayneDupreeShow,M1keeuk,1.0
ernieHHI,KReady997,1.0
NationalNurses,KAIJUKING23,1.0
LilBernieTweets,llarks,1.0
Iowa4Bernie,5thdimdreamz,1.0
commondreams,ShaktiLila,1.0
ChristiChat,amvetshawaii,1.0
GregoryTapis,ScottMDixon22,1.0
brokencarpenter,wookie28560,1.0
EthanKeller,PamDMON,1.0
TrumpNVIntern,e_monsendo,1.0
BE_Iowa,redskinsrock91,1.0
SansaRising,TweetTheBern,1.0
Adampdx,VoicesDementia,1.0
4closureNation2,BlkGirls4Bernie,1.0
chriskyleband,dyanjae,1.0
azblonde2015,revdojoe,1.0
GMA,CharlesMunn1,1.0
FilipVFresh,annasijieren,1.0
ResistTyranny,AngelBear2016,1.0
CA4Bernie,RMGarman,1.0
NYC4TRUMP2016,jimalle26279141,1.0
BerniesBros,Sir_Thorne,1.0
Bernie_Facts,annasijieren,1.0
trump2016fan,myhealthcoach1,1.0
LaborForBernie,tommytrille912,1.0
bobvanderplaats,Hauckers,1.0
C4Constitution,KReady997,1.0
People4Bernie,mmmm1026,1.0
The_Trump_Train,Crusade4Honesty,1.0
immigrant4trump,usfortrump,1.0
WayneDupreeShow,suzost,1.0
ErikaAndiola,StephenKiluk,1.0
RoniSeale,woodseysmith,1.0
LaborForBernie,thespaceking12,1.0
NCForBernie,AspireVM,1.0
BerniesHomie,Bernie_Facts,1.0
ProjectBernie16,AspireVM,1.0
AdamSmith_USA,sarahtimmerman,1.0
LaraLeaTrump,Falgi,1.0
TeensForRubioNC,freedomnow72,1.0
ProjectBernie16,Left2016action,1.0
customwww,NYCGlobal,1.0
GuerrillaDems,Averyatswanpond,1.0
TweetingYarnie,firesign1969,1.0
trumpology,Miraclebaby5000,1.0
twright55,joemungus,1.0
jhutch1992,sammingtons,1.0
GlennHeiser,_laaallliii,1.0
thehill,JFAAF_goffredo,1.0
LindaSuhler,winegirl73,1.0
joshsmith,stace_johnston,1.0
gdebenedetti,KramerFry,1.0
kujo71,BFinMama,1.0
Libertea2012,ireneberns,1.0
_Julio_Caesar,snowsurfvt,1.0
azblonde2015,FrancesFrancine,1.0
IanMolony,sanders4all,1.0
Bernlennials,LR4Bernie,1.0
ManMet80,LoriSums,1.0
BernieSanders,KyleHeberger,1.0
ireneberns,GGG_says,1.0
BartMcCoy5,LoveAmericaUSA1,1.0
synonymoustohat,BhaktinLAyres,1.0
People4Bernie,vihleee,1.0
NaomiAKlein,creamycecily,1.0
DMRegister,Casey_Clemmons,1.0
CarmineZozzora,TrumpLouisiana,1.0
LivingOnChi,mmmm1026,1.0
HispanicsTrump,dawnellemurray,1.0
TrevorHughes,Texgalleslie,1.0
PatriotCzar,Saint_Obama,1.0
Africanfighter,inkrunirma,1.0
NoChristie16,rlboutin,1.0
DCnumerology,EdSanchez_1976,1.0
QuePasaVallarta,RebeckaJustice,1.0
RealJamesWoods,BrittanyUSABoom,1.0
JohnGGalt,GinoTheBeagle,1.0
ProjectBernie16,cook_robert_l,1.0
FrankLuntz,texasfreedom101,1.0
SansaRising,PParzival,1.0
wilw,USAprogression,1.0
ccarolson,freedomnow72,1.0
meganspecia,Anaisvilana,1.0
TheBernReport,BLPopculture29,1.0
bassomar_omy,McSquirmishes,1.0
TrumpWisconsin,CarrieAnneFL,1.0
dmrcaucus,ninja_kach,1.0
Kevinhforjust,fromtheflipside,1.0
_metafizik,baroqueartisan,1.0
mxsawyer,CampbellsSoup7,1.0
Burgwinkle,Roberto_067,1.0
TeamMarcoIA,85thLegislature,1.0
Justified_Not,lilmomma43420,1.0
JaredWyand,R82469734Janice,1.0
DMRegister,nikroybal,1.0
GeeOhPees2,ibstevie,1.0
IngrahamAngle,michaelbeatty3,1.0
slone,winkiechance,1.0
MoveOn,Georgia4Bernie,1.0
jhutch1992,brokencarpenter,1.0
MisterDavenport,leoluminary,1.0
RickSantorum,rodsandguitars,1.0
steve0423,marylene58,1.0
jensan1332,jdfreedomsfirst,1.0
HillaryforNH,Wary12,1.0
tlfiegen,KAIJUKING23,1.0
CassLGarrison,EMMA__732,1.0
BerniesHomie,iKhurasani,1.0
ShaunaRRichards,stylistkavin,1.0
LydSalt,vickijee,1.0
Toddkron,Amarillotxsguy,1.0
DahmPublishing,wgjames,1.0
StrengthenTheUS,bigdemilovato1,1.0
BrianPearson24,SeanPolit,1.0
ElianaBenador,C0nservativeGal,1.0
AGirl4Bernie,IamIDenver,1.0
lilyaniris,t_post7,1.0
jamieleecurtis,Saberghoff,1.0
JaredWyand,JerryAgents,1.0
CitzAbroad4Bern,vgnsocjust,1.0
ReginadolinR,NoiseCollector_,1.0
iowacruzgirl,StevePerkins14,1.0
yaboyberniesand,GeorgeKiddJr,1.0
ireneberns,princess2684720,1.0
FreeBeacon,jtLOL,1.0
lucasbros,Satchboogie79,1.0
MMFlint,billjaffone,1.0
BernieSanders,wolfeprowler1,1.0
slone,MarieMa49685063,1.0
Bernlennials,nancyhighlands7,1.0
HillaryClinton,CondragulateMe,1.0
FoxNews,TROJANUSA,1.0
Bernlennials,iShabam,1.0
LiberatedCit,wyoming4trump,1.0
BernieSanders,revivalstore,1.0
MAHAMOSA,the_judge,1.0
People4Bernie,veggietrunks,1.0
LivingOnChi,coniinthegarden,1.0
slone,4AmericaToday,1.0
whoisagentzero,poohsbrana,1.0
yaboyberniesand,saramlutz,1.0
nixonsinatra,TeriTece5036,1.0
elizadushku,zen_like1,1.0
Hillary4Tampa,BrentFleer,1.0
HillaryforNH,rodeodance,1.0
icareeguns,wallen_jeanine,1.0
BernieSanders,CharlesMunn1,1.0
CNBCi,People4Sanders,1.0
yaboyberniesand,the_newtt,1.0
GoToArtRave,tymadisonmom,1.0
azblonde2015,coiteuxt,1.0
JohnDrogin,RepublicanMvmnt,1.0
mhalle,ZubinF,1.0
Lee_in_Iowa,wrldstrndupside,1.0
meganspecia,buell003,1.0
Indiana4Bernie,SpeakingUpSarah,1.0
GRForSanders,sanderswins,1.0
CNBCi,Tea4Freedom,1.0
ernieHHI,MyInfoLaura1,1.0
AppSame,jeffgully49,1.0
WayneDupreeShow,penalba_david,1.0
SophieInCT,bluedgal,1.0
BlueCollarUS,SallyClimer1,1.0
CITIZNWARRIOR,rafie281,1.0
Burgwinkle,urbine81,1.0
PrimeauNeil,jerrodlc,1.0
EnviroNewsTV,KAIJUKING23,1.0
Bernlennials,__morgannnnn,1.0
DesignerDeb3,NoblePrized,1.0
PatriciaBride,idesignwis,1.0
DanScavino,luvinlife1967,1.0
LivingOnChi,BobCroaker,1.0
Ricky_Vaughn99,wrmilligan2,1.0
BernieSanders,VVeljkovich,1.0
Bernie_Facts,KRansome83,1.0
TopBrahmanism,richie2018,1.0
Ninma_,StewartDorinda,1.0
nikroybal,xdelmar59,1.0
GRForSanders,WNC4Bernie,1.0
rsslobodien,noblefacts,1.0
ernieHHI,Mariann44764635,1.0
garyinlv01,iliveamongyou,1.0
VaraBBC,investorsplan,1.0
MIAMIforTRUMP,lulujoy6101,1.0
BernPress,sjtaylor1223,1.0
TrumpHuckabee,philmonaco67,1.0
SMolloyDVM,TexasSheBandit,1.0
Ricky_Vaughn99,AniesiODaniels,1.0
ErinBurnett,FairDealDaveNH,1.0
SaraGreenwell,stevej132,1.0
ccarolson,coolestgrandma8,1.0
FL4TRUMPDOTCOM,skyjones55,1.0
BernieSanders,heatherwebb96,1.0
HouseCracka,ajbuckner85,1.0
Frances_Fisher,AndrewCicchetti,1.0
jensan1332,Rowdman57,1.0
ROCKWITHBECK,FehnPete,1.0
pilgrimseoul,mostawesomeblog,1.0
goberniepod,Fixer_guy,1.0
Yamiche,FuentesBeatrice,1.0
OldElmTree,rafie281,1.0
rumpfshaker,rlboutin,1.0
People4Bernie,Pros_and_Khans,1.0
MikeBates,AgentsOfLogic,1.0
BOSSYtxmar55,santiagos58,1.0
immigrant4trump,CatRN4U,1.0
MAHAMOSA,EmmaSegasture,1.0
mazon1957,JonBanquer,1.0
Iowa4Bernie,cook_robert_l,1.0
ChristiChat,kylegadda,1.0
LivingOnChi,bakersbrain1955,1.0
Latinos4Bernie,brubernu,1.0
FoxNews,iowanpolitics,1.0
realDonaldTrump,davidhe46361805,1.0
TVineberg,BhaktinLAyres,1.0
brendan_hines,PeterCohen17,1.0
cheryluwoodford,manderz_mky,1.0
NYC4TRUMP2016,TracyLeeKhan,1.0
AidanKing_,ranzo151,1.0
thehill,fromtheflipside,1.0
Women4Bernie,Rohappy2behere,1.0
whereisrysmind,BayArea4Bernie,1.0
BernieCrowds,emmadra,1.0
jenilynn1001,Virginialynn_,1.0
TheBlackFiles,MiriamDanielle9,1.0
k_devi,DFW4Bernie,1.0
bassomar_omy,MalyndaNyc,1.0
peterdaou,SRottenberg,1.0
lydiahuxley93,ChrisdkOh,1.0
PicBernie2016,BellaDog4Bernie,1.0
azblonde2015,JaniceFarley,1.0
KroegerIA01,pilgrimseoul,1.0
rosevine3,tommytrille912,1.0
_HankRearden,TOVAOD,1.0
nepafortrump,RhettRiley1234,1.0
BernieISONFIRE,loose_shorts,1.0
mostawesomeblog,nancyhighlands7,1.0
stevesmithis,JustinDudo,1.0
bernreport,IamCeciliaC,1.0
PatrickSvitek,mjb6781,1.0
heykerrieannn,Eldomiche,1.0
NicholsUprising,howtoquityou,1.0
MMFlint,MetalDanIRL,1.0
bernreport,WindsorDw,1.0
ScottSaxman1,barkmartin,1.0
SharonKyle00,sardnas51,1.0
thechefbones,Skyneye,1.0
Mike_Beacham,CALA_1111,1.0
bernreport,manavgogoi,1.0
patriotmom61,NickiScroggin,1.0
_RyanMillz,rjber15,1.0
foxandfriends,FoxNews,1.0
ROCKWITHBECK,JPorhola,1.0
azblonde2015,mountaingyrl99,1.0
mitchellvii,ZiembaDenise,1.0
Bernie_Facts,Hedge_Shot,1.0
HouseCracka,Leann350,1.0
BRios82,MrQuiddity,1.0
SMolloyDVM,wolvesofamerica,1.0
Women4Bernie,purpletaffy1,1.0
NEforBernie2016,ranzo151,1.0
RandPaul,az_valentine,1.0
BayArea4Bernie,Gingers4Bernie,1.0
JaredWyand,kay_spire,1.0
SenatorRonbo,jbutto,1.0
guthrie_kelley,Born2RunJosh,1.0
RushCity4Bernie,g4h1o5j4f8,1.0
DanScavino,P0TUSTrump,1.0
CNNnewsroom,juancplascencia,1.0
Art05hr3d,bluanddogs,1.0
GOP_Left_Me,PlaysTrumpCard,1.0
FL4TRUMPDOTCOM,MikePuskar2,1.0
TheresaSchroe14,sayarita,1.0
elizadushku,_rnizuki_,1.0
davidsirota,PNC16basses,1.0
cjhlas,HowardIRubin,1.0
GatorsEite23,morganisaginger,1.0
AidanKing_,bernie99844507,1.0
HeatherMatarazz,princess2684720,1.0
Wary12,kjoerwin,1.0
Goingtobelka,flitedocnm,1.0
debbiedonothing,Rteefact,1.0
KatBrezler,saily_calderon,1.0
PrimeauNeil,bxtr_greenacres,1.0
Gbonbon13,kenif537,1.0
MADE__USA,pawpatrol2015,1.0
WirSindAlleFRK,GlennHeiser,1.0
billclinton,Pie_SocialMedia,1.0
DarleneHBrook,cindiperez48,1.0
jenny_nalley,mears_sally,1.0
TINAHILLSTROM1,LynnMoo37618860,1.0
ReutersLive,fwdcrocblu,1.0
fitethegoodfite,Lizbethjoy,1.0
Trumpwall2016,serenity82108,1.0
lvphillies08,wood_brdwood68,1.0
QuinnipiacPoll,bushdenise,1.0
KatiePavlich,PaulNewell4,1.0
DeePort28,wgjames,1.0
AmyMek,tullyframe,1.0
SoCal4Trump,TrumpLouisiana,1.0
immigrant4trump,stoyeneso,1.0
ThePatriot143,ispytexas,1.0
atlaswon,DesignerDeb3,1.0
Bernlennials,purpletaffy1,1.0
the_intercept,whatstherukkus,1.0
SusanSarandon,DCSoljaGurl,1.0
jhutch1992,rawgaydilfs,1.0
k_devi,DemocalypseNow,1.0
amrightnow,ZarkoElDiablo,1.0
QuinnDaGhost,Nuncle_chiney,1.0
dracofrost2004,coniinthegarden,1.0
realDonaldTrump,Jennife30635376,1.0
sanderswins,RaySlamb,1.0
DefendingtheUSA,ShellyKennisto1,1.0
_HankRearden,Love_Chihuahua,1.0
BernieTweet2016,laughingcat2016,1.0
NewyorkWeissman,evolved_deb,1.0
Women4Bernie,sammingtons,1.0
KelleyAshbyPaul,otakuproxy,1.0
DanScavino,sandyslove123,1.0
ProjectBernie16,sailor_guy,1.0
lilyaniris,Mondiablue,1.0
wilw,blom_alex,1.0
paulheintz,Commander998381,1.0
SMolloyDVM,TrucksHorsesDog,1.0
Jordan_OHIO,lyabeer,1.0
asfuaytgfhyhot1,YugeMilo,1.0
ncwv4bernie,AdamNGuy,1.0
k_devi,KimLSB310,1.0
TheresaSchroe14,TeddyMopar,1.0
IngrahamAngle,santiagos58,1.0
TrumpD2016,kenlweb36,1.0
NationalNurses,ImSeekingTruth,1.0
Iowa4Bernie,QuinnDaGhost,1.0
billclinton,Ianto_back2_TW,1.0
Justified_Not,twojjrs,1.0
brendan_hines,TeacherWarrior,1.0
azblonde2015,Ella_Boo_Bella,1.0
SenatorRonbo,Mferris67,1.0
ThePatriot143,residentfFL,1.0
CNN,Jar_smith,1.0
HouseCracka,RoseSwanson1,1.0
VoteMeadows,Jana_1977,1.0
MidnightGuthrie,rebeleyeball,1.0
FrankLuntz,saku_zuckerberg,1.0
sandyaschneider,babe_elder,1.0
summer0655,leirerglen,1.0
BerniesHomie,Mysticular,1.0
foxandfriends,POLITICAL_Jeff,1.0
GRForSanders,ohiotimmons3,1.0
frairemalissia1,YugeMilo,1.0
RepStevenSmith,Dollfinish,1.0
jesshop23,jstines3,1.0
MLK_MPLS,hardwork_010,1.0
ernieHHI,lynn_weiser,1.0
MSNBC,nancypa14679248,1.0
SusanSarandon,Alex_Penguin_3,1.0
GovMikeHuckabee,teamhuck16hq,1.0
ernieHHI,RobrtGregory,1.0
FrancesFrancine,wood_brdwood68,1.0
GRForSanders,achanu,1.0
ProjectBernie16,joseph_carangi,1.0
SymoneDSanders,sanderswins,1.0
TeenForBernie,WindsorDw,1.0
chrisflesner,darshiido22,1.0
glennbeck,IndeCardio,1.0
RoniSeale,Ken200960,1.0
mitchellvii,jackiebullivant,1.0
RoseAnnDeMoro,sabrina68,1.0
DonaldFTurner,Bonnie_219,1.0
NotRachelLong,4AllSoulKind,1.0
AdamSmith_USA,CondragulateMe,1.0
cheryluwoodford,purpletaffy1,1.0
hartbeatlightly,ireneberns,1.0
GotBerned,NewyorkWeissman,1.0
Firebrickman,nana_mo_Amelika,1.0
Fixer_guy,4BernieBecause,1.0
lilyaniris,PittsBern,1.0
JaredWyand,KathyVanKlavere,1.0
mitchellvii,hale4jesus,1.0
DesignerDeb3,LexingtonBobby,1.0
CA4Bernie,paladinette,1.0
NCForBernie,amandathe11,1.0
Bernlennials,emmadra,1.0
dougmillsnyt,Amycrocker76Amy,1.0
bernreport,Gsantollo,1.0
brucereddenjr,to_godsprincess,1.0
LindaSuhler,Tonyher9,1.0
_HankRearden,dualkoondog,1.0
LindaSuhler,JackieMcReath1,1.0
rightwinglatina,TheBigVote16,1.0
ProjectBernie16,jbspharmd,1.0
realDonaldTrump,MDavidMorris2,1.0
azblonde2015,suzost,1.0
TeenForBernie,GlobalWeirding,1.0
SusanSarandon,mierdakansada,1.0
SpecialKMB1969,HorseShort,1.0
Morning_Joe,JLovesTrump,1.0
thehill,SSReaney,1.0
onecaliberal,swirlgyrl,1.0
MMFlint,WindowPain123,1.0
JesusForBernie,jjmartini21,1.0
LandmanMarius,NYCGlobal,1.0
SpecialKMB1969,FedoraPayan,1.0
teamtrump1,love_icydelight,1.0
JaredWyand,drdianerobinson,1.0
TexasForBernie,joseph_carangi,1.0
WorldForBernie,Rictracee,1.0
cidelson,AnneAbsalom,1.0
JaredWyand,freedomusa_,1.0
AdamSmith_USA,Plantflowes,1.0
nepafortrump,Dad_Trump2,1.0
gdebenedetti,illiesunny,1.0
KroegerIA01,WarWomensRights,1.0
ElianaBenador,kennedy3210,1.0
FemsHaveBallz,babysgramma,1.0
Brains4Bern,Ninma_,1.0
ImWithRubio,suze109,1.0
PittsBern,soso_koba,1.0
TrumpNewMedia,rtcministry,1.0
HillaryforIA,AmazingSOP1,1.0
BernieSanders,ShaktiLila,1.0
trekkerteach12,Bugzee12,1.0
jamescoleman07,awelab1956,1.0
TeamMarcoMidTN,SheilaWagner19,1.0
